,country,name,full_name,isin,currency,symbol
16254,united kingdom,TF & JH Braime,TF & JH Braime Holdings PLC,GB0001185270,GBP,BMTt
16255,united kingdom,Pennant,Pennant International Group,GB0002570660,GBP,PNIG
16256,united kingdom,Management Consulting,Management Consulting Group,GB0001979029,GBP,NZX
16257,united kingdom,Martin Currie Asia,Martin Currie Asia Unconstrained Trust PLC,GB0005695126,GBP,MACP
16258,united kingdom,Transense Technologies,Transense Technologies PLC,GB00BDHDTH21,GBP,TRT
16259,united kingdom,Surgical Innovations,Surgical Innovations Group,GB0004016704,GBP,SUNU
16260,united kingdom,Prospex Oil & Gas,Prospex Oil & Gas PLC,GB00BW4NPC58,GBP,PXOG
16261,united kingdom,Liontrust,Liontrust Asset Management,GB0007388407,GBP,LIO
16262,united kingdom,Stanley Gibbons,Stanley Gibbons Group Plc,GB0009628438,GBP,SGI
16263,united kingdom,Advanced Power,Advanced Power Components,GB0000373984,GBP,APCL
16264,united kingdom,Riverfort Global,Riverfort Global Opportunities PLC,GB0001636918,GBP,RGO
16265,united kingdom,Jupiter US Smaller Co,Jupiter US Smaller Companies PLC,GB0003463402,GBP,JUS
16266,united kingdom,Finsbury Food,Finsbury Food Group,GB0009186429,GBP,FIF
16267,united kingdom,Concurrent Technologies,Concurrent Technologies,GB0002183191,GBP,CNCT
16268,united kingdom,IG Design,IG Design Group PLC,GB0004526900,GBP,IGRI
16269,united kingdom,Tiger,Tiger Resource Finance,GB0002308525,GBP,TIRU
16270,united kingdom,Surface Transforms,Surface Transforms Plc,GB0002892528,GBP,SCEU
16271,united kingdom,Tertiary,Tertiary Minerals Plc,GB0008854563,GBP,TYM
16272,united kingdom,Marechale,Marechale Capital Plc,GB0005401087,GBP,MACT
16273,united kingdom,Primorus Investments PLC,Primorus Investments PLC,GB00BKTCLJ25,GBP,PRIMP
16274,united kingdom,Walker Greenbank,Walker Greenbank,GB0003061511,GBP,WGB
16275,united kingdom,Petrel,Petrel Resources,IE0001340177,GBP,PET
16276,united kingdom,First Property,First Property Group,GB0004109889,GBP,FSTP
16277,united kingdom,Lighthouse,Lighthouse Group Plc,GB0009779116,GBP,LGHT
16278,united kingdom,Pacific Assets,Pacific Assets Trust,GB0006674385,GBP,PACA
16279,united kingdom,Arcontech,Arcontech Group Plc,GB00BDBBJZ03,GBP,ARC
16280,united kingdom,7Digital Group,7Digital Group PLC,GB00BMH46555,GBP,7DIG
16281,united kingdom,Greencore,Greencore Group,IE0003864109,GBP,GNC
16282,united kingdom,Andrews Sykes,Andrews Sykes Group,GB0002684552,GBP,ANSY
16283,united kingdom,Stilo,Stilo International,GB0009597484,GBP,STLO
16284,united kingdom,London Security,London Security Plc,GB0005314363,GBP,LSC
16285,united kingdom,REA Holdings,R.E.A Holdings PLC,GB0002349065,GBP,REAH
16286,united kingdom,Eurasia Mining,Eurasia Mining,GB0003230421,GBP,EUA
16287,united kingdom,Renew Holdings,Renew Holdings plc,GB0005359004,GBP,RNWH
16288,united kingdom,Gresham House Strategic,Gresham House Strategic PLC,GB00BYRH4982,GBP,GHS
16289,united kingdom,Universe,Universe Group,GB0009483594,GBP,UNG
16290,united kingdom,Urban&Civic,Urban&Civic,GB00BKT04W07,GBP,UANC
16291,united kingdom,Charles Taylor,Charles Taylor PLC,GB0001883718,GBP,CTR
16292,united kingdom,Webis,Webis Holdings Plc,GB0004126271,GBP,WEBH
16293,united kingdom,James Cropper,James Cropper PLC,GB0002346053,GBP,CRPR
16294,united kingdom,Portmeirion,Portmeirion Group,GB0006957293,GBP,PMGR
16295,united kingdom,Heavitree Brewery,Heavitree Brewery,GB0004182506,GBP,HVT
16296,united kingdom,Minoan,Minoan Group,GB0008497975,GBP,MIN
16297,united kingdom,Newmark Security,Newmark Security,GB0006596406,GBP,NWMS
16298,united kingdom,Grafenia,Grafenia Plc,GB0009638130,GBP,GRAG
16299,united kingdom,D4t4 Solutions,D4t4 Solutions PLC,GB0001351955,GBP,D4T4
16300,united kingdom,Synectics,Synectics Plc,GB0007156838,GBP,SNXS
16301,united kingdom,Crimson Tide,Crimson Tide Plc,GB0002080082,GBP,CTID
16302,united kingdom,Scapa,Scapa Group Plc,GB0007281198,GBP,SCPA
16303,united kingdom,Churchill China,Churchill China,GB0001961035,GBP,CHCH
16304,united kingdom,Christie,Christie Group,GB0001953156,GBP,C3U
16305,united kingdom,Starvest,Starvest,GB0009619817,GBP,SVE
16306,united kingdom,Iomart,Iomart Group,GB0004281639,GBP,IOMG
16307,united kingdom,Park Group,Park Group PLC,GB0006710643,GBP,APP
16308,united kingdom,Share,Share Plc,GB0001977866,GBP,SHRE
16309,united kingdom,ADVFN,ADVFN,GB00BPT24C10,GBP,AFN
16310,united kingdom,Elecosoft,Elecosoft PLC,GB0003081246,GBP,ELCO
16311,united kingdom,Airea,Airea Plc,GB0008123027,GBP,AIEA
16312,united kingdom,PipeHawk,PipeHawk plc,GB0003010609,GBP,PHWK
16313,united kingdom,GB Group,GB Group,GB0006870611,GBP,GBGP
16314,united kingdom,Camellia,Camellia,GB0001667087,GBP,CAME
16315,united kingdom,Pittards,Pittards,GB00BHB1XR83,GBP,PTTD
16316,united kingdom,Netcall,Netcall,GB0000060532,GBP,NETC
16317,united kingdom,BSD Crown,BSD Crown Ltd,IL0010830219,GBP,BSDB
16318,united kingdom,RM,RM Plc,GB00BJT0FF39,GBP,RM
16319,united kingdom,VP,VP,GB0009286963,GBP,VP
16320,united kingdom,Standard Life European,Standard Life European Private Equity Trust PLC,GB0030474687,GBP,SLPE
16321,united kingdom,Randall&Quilter,Randall & Quilter Investment Holdings Ltd,BMG7371X1065,GBP,RQIH
16322,united kingdom,JPM Global Growth,JP Morgan Global Growth & Income PLC,GB00BYMKY695,GBP,JPGI
16323,united kingdom,Edinburgh Worldwide,Edinburgh Worldwide Investment Trust plc,GB0002916335,GBP,EWI
16324,united kingdom,JPMorgan Chinese,JPMorgan Chinese Investment Trust,GB0003435012,GBP,JMC
16325,united kingdom,Aberdeen Standard Equity,Aberdeen Standard Equity Income Trust PLC,GB0006039597,GBP,ASEI
16326,united kingdom,Schroder Oriental,Schroder Oriental Income Fund,GB00B0CRWN59,GBP,SOI
16327,united kingdom,Aberdeen Frontier Markets,Aberdeen Frontier Markets Investment Company Ltd,GG00B1W59J17,GBP,AFMC
16328,united kingdom,K3 Business Tech,K3 Business Technology Group PLC,GB00B00P6061,GBP,KBT
16329,united kingdom,Quadrise,Quadrise Fuels International,GB00B11DDB67,GBP,QFI
16330,united kingdom,Bmo Global Smaller,Bmo Global Smaller Companies PLC,GB00BKLXD974,GBP,BGSC
16331,united kingdom,JPMorgan Japanese,JPMorgan Japanese Investment Trust,GB0001740025,GBP,JFJ
16332,united kingdom,Blackrock Europe,BlackRock Greater Europe Investment Trust plc,GB00B01RDH75,GBP,BRGE
16333,united kingdom,Blackrock Energy,Blackrock Energy and Resources Income Trust PLC,GB00B0N8MF98,GBP,BERI
16334,united kingdom,JPMorgan Global EM,JPMorgan Global Emerging Markets Investment Trust PLC,GB00B5ZZY915,GBP,JEMI
16335,united kingdom,Savannah Resources,Savannah Resources PLC,GB00B647W791,GBP,SAVS
16336,united kingdom,Reach4Entertainment,Reach4Entertainment Enterprises Plc,GB00B1HLCW86,GBP,R4ER
16337,united kingdom,GlobalData,GlobalData PLC,GB00B87ZTG26,GBP,DATA
16338,united kingdom,Northbridge Industrial,Northbridge Industrial Services,GB00B0SPFW38,GBP,NBI
16339,united kingdom,Mission Marketing,Mission Marketing Group PLC,GB00B11FD453,GBP,TMGT
16340,united kingdom,Fastjet PLC,Fastjet PLC,GB00BWGCH354,GBP,FJET
16341,united kingdom,Agronomics,Agronomics Ltd,IM00B6QH1J21,GBP,ANIC
16342,united kingdom,Jupiter European,Jupiter European Opportunities Tst,GB0000197722,GBP,JEO
16343,united kingdom,Baillie Gifford Japan,Baillie Gifford Japan Trust,GB0000485838,GBP,BGFD
16344,united kingdom,JPMorgan Japan Smaller,JPmorgan Japan Smaller Co Trust PLC,GB0003165817,GBP,JPS
16345,united kingdom,Dunedin Income,Dunedin Income Growth Investment Trust PLC,GB0003406096,GBP,DIG
16346,united kingdom,Invesco Income,Invesco Income Growth Trust,GB0003585725,GBP,IVI
16347,united kingdom,Schroder Income,Schroder Income Growth Fund,GB0007915860,GBP,SCF
16348,united kingdom,Henderson High Income,Henderson High Income Trust,GB0009580571,GBP,HHI
16349,united kingdom,Global Resources Inv,Global Resources Investment Trust PLC,GB00BCKFVJ45,GBP,GRIT
16350,united kingdom,Polar Capital Healthcare,Polar Capital Global Healthcare Trust plc,GB00B6832P16,GBP,PCGH
16351,united kingdom,Aberdeen Emerging Markets,Aberdeen Emerging Markets Investment Company Ltd,GG00B45L2K95,GBP,AEMC
16352,united kingdom,City Merchants,City Merchants High Yield Trust Ltd,JE00B6RMDP68,GBP,CMHY
16353,united kingdom,Tiziana Life Sciences,Tiziana Life Sciences PLC,GB00BKWNZY55,GBP,TILST
16354,united kingdom,BBGI SICAV SA,BBGI SICAV SA,LU0686550053,GBP,BBGIB
16355,united kingdom,PCF Group,PCF Group plc,GB0004189378,GBP,PCF
16356,united kingdom,Nostra Terra,Nostra Terra Oil and Gas Company PLC,GB00BZ76F335,GBP,NTOG
16357,united kingdom,Vast Resources,Vast Resources PLC,GB00B142P698,GBP,VAST
16358,united kingdom,Inspirit Energy,Inspirit Energy Holdings Plc,GB00B44W9L31,GBP,INSP
16359,united kingdom,Croma,Croma Security Solutions Group Plc,GB00B5MJV178,GBP,CSSG
16360,united kingdom,Henderson European,Henderson European Focus Trust Plc,GB0005268858,GBP,HEFT
16361,united kingdom,Finsbury Growth&Income,Finsbury Growth & Income Trust,GB0007816068,GBP,FGT
16362,united kingdom,GCP Infrastructure,GCP Infrastructure Investments Ltd,JE00B6173J15,GBP,GCPI
16363,united kingdom,Real Good Food,Real Good Food Co,GB0033572867,GBP,RGD
16364,united kingdom,Michelmersh Brick,Michelmersh Brick Holdings Plc,GB00B013H060,GBP,MBH
16365,united kingdom,Hvivo,Hvivo PLC,GB00B6ZM0X53,GBP,HVO
16366,united kingdom,Karelian Diamond,Karelian Diamond Resources PLC,IE00BD09HK61,GBP,KDR
16367,united kingdom,Great Western Mining,Great Western Mining Corp Plc,IE00B1FR8863,GBP,GWMO
16368,united kingdom,BMO Capital,BMO Capital and Income Investment Trust PLC,GB0003463287,GBP,BCIB
16369,united kingdom,Troy,Troy Income & Growth Trust Plc,GB0003708665,GBP,TIGT
16370,united kingdom,Martin Currie Global,Martin Currie Global Portfolio Trust plc,GB0005372411,GBP,MNP
16371,united kingdom,Aberdeen New India,Aberdeen New India Investment Trust PLC,GB0006048770,GBP,ANII
16372,united kingdom,Schroder Japan,Schroder Japan Growth Fund,GB0008022849,GBP,SJG
16373,united kingdom,Standard Life Invest,Standard Life Investments Property Income Trust Ltd,GB0033875286,GBP,SLI
16374,united kingdom,Aberdeen Asian Income,Aberdeen Asian Income Fund,GB00B0P6J834,GBP,AAIF
16375,united kingdom,JPMorgan AM,JPMorgan Asset Management,GB00B17XWW44,GBP,JETi
16376,united kingdom,FastForward Innovations,FastForward Innovations Ltd,GG00BRK9BQ81,GBP,FFWD
16377,united kingdom,Deepmatter,Deepmatter Group PLC,GB00B29YYY86,GBP,DMTR
16378,united kingdom,Scientific Digital Imaging,Scientific Digital Imaging Plc,GB00B3FBWW43,GBP,SDIS
16379,united kingdom,FIH Group,FIH Group PLC,GB00BD0CWJ91,GBP,FIH
16380,united kingdom,Optibiotix Health,Optibiotix Health PLC,GB00BP0RTP38,GBP,OPTIO
16381,united kingdom,Manchester and London,Manchester and London Investment Trust plc,GB0002258472,GBP,MNL
16382,united kingdom,JPMorgan Mid Cap,JPMorgan Mid Cap Investment Trust,GB0002357613,GBP,JMF
16383,united kingdom,ICG Enterprise,ICG Enterprise Trust PLC,GB0003292009,GBP,ICGT
16384,united kingdom,Primary,Primary Health Properties,GB00BYRJ5J14,GBP,PHP
16385,united kingdom,Blackrock Frontiers,BlackRock Frontiers Investment Trust plc,GB00B3SXM832,GBP,BRFI
16386,united kingdom,Adept4,Adept4 PLC,GB00B8GRBX01,GBP,AD4
16387,united kingdom,EP Global,EP Global Opportunities Trust,GB0033862573,GBP,EPGT
16388,united kingdom,Securities Scotland,Securities Trust Of Scotland,GB00B09G3N23,GBP,SESTS
16389,united kingdom,John Lewis,John Lewis Of Hungerford,GB0004773148,GBP,JLH
16390,united kingdom,EKF Diagnostics,EKF Diagnostics Holdings Plc,GB0031509804,GBP,EKF
16391,united kingdom,Arkle Resources,Arkle Resources PLC,IE00B2357X72,GBP,ARKA
16392,united kingdom,Hutchison China,Hutchison China MediTech Ltd,KYG4672N1198,GBP,HCM
16393,united kingdom,Blackrock Latin American,BlackRock Latin American Investment Trust plc,GB0005058408,GBP,BRLA
16394,united kingdom,Scottish American,Scottish American Investment Co,GB0007873697,GBP,SCAM
16395,united kingdom,TR European Growth,TR European Growth Trust Plc,GB0009066928,GBP,TRG
16396,united kingdom,BMO Real Estate,BMO Real Estate Investments Ltd,GB00B012T521,GBP,BREI
16397,united kingdom,Invesco UK Smaller,Invesco Perpetual UK Smaller Companies Investment Trust,GB00B1FL3C76,GBP,IPU
16398,united kingdom,BGEO Group,BGEO Group PLC,GB00BF4HYT85,GBP,BGEO
16399,united kingdom,Henderson Diversified,Henderson Diversified Income Ltd,JE00B1Y1NS49,GBP,HDIV
16400,united kingdom,Middlefield Canadian,Middlefield Canadian Inc Pcc,GB00B15PV034,GBP,MCT_p
16401,united kingdom,Personal Group Holdings,Personal Group Holdings PLC,GB0002760279,GBP,PGH
16402,united kingdom,Arbuthnot,Arbuthnot Banking Group Plc,GB0007922338,GBP,ARBB
16403,united kingdom,Sutton Harbour,Sutton Harbour Holdings plc,GB0008659202,GBP,SUH
16404,united kingdom,Next Fifteen,Next Fifteen Communications Group,GB0030026057,GBP,NFC
16405,united kingdom,Ironveld,Ironveld Plc,GB0030426455,GBP,IRONI
16406,united kingdom,Eco Animal,Eco Animal Health Group Plc,GB0032036807,GBP,EAH
16407,united kingdom,Rambler Metals&Mining,Rambler Metals & Mining,GB00B06Y3F14,GBP,RMM
16408,united kingdom,Sabien,Sabien Technology Group Plc,GB00B1FPCD38,GBP,SNT
16409,united kingdom,Omega,Omega Diagnostics Group Plc,GB00B1VCP282,GBP,ODX
16410,united kingdom,OKYO Pharma,OKYO Pharma Ltd,GG00BD3FV870,GBP,OKYO
16411,united kingdom,North American Income,The North American Income Trust plc,GB0000293620,GBP,NAIT
16412,united kingdom,JPMorgan Claverhouse,JPMorgan Claverhouse Investment Trust Plc,GB0003422184,GBP,JCH
16413,united kingdom,Baillie Gifford UK,Baillie Gifford UK Growth Fund PLC,GB0007913485,GBP,BGUK
16414,united kingdom,Corero,Corero Network Security Plc,GB00B54X0432,GBP,CNSP
16415,united kingdom,Braveheart,Braveheart Investment Group,GB00B13XV322,GBP,BRH
16416,united kingdom,Oakley Capital,Oakley Capital Investments Ltd,BMG670131058,GBP,OCIO
16417,united kingdom,Blackbird,Blackbird PLC,GB0004740477,GBP,BIRD
16418,united kingdom,Brooks Macdonald,Brooks Macdonald Group,GB00B067N833,GBP,BRK
16419,united kingdom,Alba Mineral,Alba Mineral Resources,GB00B06KBB18,GBP,ALBA
16420,united kingdom,GLI Finance,GLI Finance Ltd,GB00B0CL3P62,GBP,GLIF
16421,united kingdom,Polar Capital,Polar Capital Holdings plc,GB00B1GCLT25,GBP,POLR
16422,united kingdom,Aeorema,Aeorema Communications Plc,GB00B4QHH456,GBP,AEO
16423,united kingdom,U and I Group,U and I Group PLC,GB0002668464,GBP,UAI
16424,united kingdom,Town Centre,Town Centre Securities PLC,GB0003062816,GBP,TOWNT
16425,united kingdom,Value&Income,Value & Income Trust,GB0008484718,GBP,VIN
16426,united kingdom,Baring,Baring Emerging Europe Plc,GB0032273343,GBP,BEE
16427,united kingdom,Picton Property,Picton Property Income Ltd,GB00B0LCW208,GBP,PCTN
16428,united kingdom,Distil PLC,Distil PLC,GB0030164023,GBP,DISD
16429,united kingdom,Mercantile Ports & Logistics,Mercantile Ports & Logistics Ltd,GG00B53M7D91,GBP,MPL
16430,united kingdom,Smart Metering,Smart Metering Systems Plc,GB00B4X1RC86,GBP,SMSS
16431,united kingdom,Johnson Service,Johnson Service Group Plc,GB0004762810,GBP,JSG
16432,united kingdom,Aortech,Aortech International,GB0033360586,GBP,AOR
16433,united kingdom,Frenkel Topping,Frenkel Topping Group,GB00B01YXQ71,GBP,FEN
16434,united kingdom,Europa Oil & Gas,Europa Oil & Gas Holdings,GB00B03CJS30,GBP,EOG
16435,united kingdom,India Capital,India Capital Growth Fund,GB00B0P8RJ60,GBP,IGC
16436,united kingdom,Echo Energy,Echo Energy PLC,GB00BF0YPG76,GBP,ECHOE
16437,united kingdom,Pressure,Pressure Technologies Plc,GB00B1XFKR57,GBP,PRES
16438,united kingdom,Ingenta,Ingenta PLC,GB00B3BDTG73,GBP,INGI
16439,united kingdom,Vela Technologies,Vela Technologies Plc,GB00BYZ9XC29,GBP,VELA
16440,united kingdom,St Peter Port,St Peter Port Capital Ltd,GG00B1V4NS68,GBP,SPPC
16441,united kingdom,Univision,Univision Engineering,HK0000033065,GBP,UVEL
16442,united kingdom,Cambium Global Timberland,Cambium Global Timberland Ltd,JE00B1NNWQ21,GBP,TREE
16443,united kingdom,Ncondezi,Ncondezi Energy Ltd,VGG640631039,GBP,NCCL
16444,united kingdom,Minds + Machines,Minds + Machines Group Ltd,VGG614091012,GBP,MMXM
16445,united kingdom,Capital Gearing,Capital Gearing Trust,GB0001738615,GBP,CGT
16446,united kingdom,Fidelity Asian,Fidelity Asian Values,GB0003322319,GBP,FAS
16447,united kingdom,Hill&Smith,Hill & Smith Holdings PLC,GB0004270301,GBP,HILS
16448,united kingdom,Pacific Horizon,Pacific Horizon Investment Trust,GB0006667470,GBP,PHI
16449,united kingdom,LSL Property,LSL Property Services Plc,GB00B1G5HX72,GBP,LSL
16450,united kingdom,Henderson Far East,Henderson Far East Income Ltd,JE00B1GXH751,GBP,HFEL
16451,united kingdom,SRT Marine,SRT Marine Systems PLC,GB00B0M8KM36,GBP,SORA
16452,united kingdom,Dolphin,Dolphin Capital Investors,VGG2803G1028,GBP,DOLC
16453,united kingdom,Nautilus Marine Services,Nautilus Marine Services PLC,GB0031461949,GBP,NAUTN
16454,united kingdom,Highland Gold,Highland Gold Mining,GB0032360173,GBP,HGM
16455,united kingdom,Deltex,Deltex Medical Group,GB0059337583,GBP,DEMG
16456,united kingdom,Allergy Therapeutics,Allergy Therapeutics,GB00B02LCQ05,GBP,AGY
16457,united kingdom,United Carpets,United Carpets Group,GB00B05J4D26,GBP,UCG
16458,united kingdom,Bould Opportunities,Bould Opportunities PLC,GB00B1TK2453,GBP,BOUB
16459,united kingdom,Tissue Regenix,Tissue Regenix Group Plc,GB00B5SGVL29,GBP,TRX
16460,united kingdom,Porta,Porta Communications Plc,GB00B71C7K21,GBP,PTCM
16461,united kingdom,Manx Financial,Manx Financial Group Plc,IM00B28ZPX83,GBP,MFX
16462,united kingdom,Infrastructure India,Infrastructure India Plc,IM00B2QVWM67,GBP,IIP
16463,united kingdom,Fulcrum,Fulcrum Utility Services Ltd,KYG368851047,GBP,FCRM
16464,united kingdom,Allianz Tech,Allianz Technology Trust PLC,GB0003390720,GBP,ATT
16465,united kingdom,Telit,Telit Communications Plc,GB00B06GM726,GBP,TELT
16466,united kingdom,BMO Private Equity,BMO Private Equity Trust PLC,GB0030738271,GBP,BPET
16467,united kingdom,Hampden Underwriting,Hampden Underwriting Plc,GB00B23XLS45,GBP,HUW
16468,united kingdom,Live Company,Live Company Group PLC,GB00BGSGT481,GBP,LVCG
16469,united kingdom,Checkit PLC,Checkit PLC,GB00B0C5RG72,GBP,CKT
16470,united kingdom,Lansdowne,Lansdowne Oil & Gas,GB00B1250X28,GBP,LOGP
16471,united kingdom,Pathfinder Minerals,Pathfinder Minerals PLC,GB00BYY0JQ23,GBP,PFP
16472,united kingdom,Central Asia Metals,Central Asia Metals Plc,GB00B67KBV28,GBP,CAML
16473,united kingdom,Yolo Leisure,Yolo Leisure and Technology PLC,GB00BFX2VL54,GBP,YOLO
16474,united kingdom,Henderson Eurotrust,Henderson Eurotrust,GB0004199294,GBP,HNE
16475,united kingdom,Artemis Alpha,Artemis Alpha Trust,GB0004355946,GBP,ATS
16476,united kingdom,Cadence Minerals,Cadence Minerals PLC,GB00BJP0B151,GBP,KDNC
16477,united kingdom,Amphion,Amphion Innovations Plc,GB00B0DJNP99,GBP,AMAMP
16478,united kingdom,Sigmaroc,Sigmaroc PLC,GB00BYX5K988,GBP,SRC
16479,united kingdom,Active Energy,Active Energy Group Plc,GB00B1YMN108,GBP,AEGR
16480,united kingdom,Equatorial Palm Oil,Equatorial Palm Oil Plc,GB00B2QBNL29,GBP,PALO
16481,united kingdom,Andalas Energy,Andalas Energy and Power PLC,IM00BZ7PNY71,GBP,ADL
16482,united kingdom,JZ Capital,JZ Capital Partners Ltd,GG00B403HK58,GBP,JZCP
16483,united kingdom,Trans-Siberian Gold,Trans-Siberian Gold Plc,GB0033756866,GBP,TSG
16484,united kingdom,Atalaya Mining,Atalaya Mining Ltd,CY0106002112,GBP,ATYM
16485,united kingdom,Holders,Holders Technology,GB0004312350,GBP,HDT
16486,united kingdom,Biome,Biome Technologies Plc,GB00B9Z1M820,GBP,BIOM
16487,united kingdom,W.H.Ireland,W.H.Ireland Group,GB0009241885,GBP,WHI
16488,united kingdom,Digitalbox,Digitalbox PLC,GB00BJK9H642,GBP,DBOX
16489,united kingdom,Amino,Amino Technologies,GB00B013SN63,GBP,AMO
16490,united kingdom,Anglo Asian Mining,Anglo Asian Mining Plc,GB00B0C18177,GBP,AAZ
16491,united kingdom,Red Rock,Red Rock Resources,GB00BYWKBV38,GBP,RRR
16492,united kingdom,MI-PAY Group,MI-PAY Group,GB00B0N59376,GBP,MPAYM
16493,united kingdom,Horizonte Minerals,Horizonte Minerals,GB00B11DNM70,GBP,HZM
16494,united kingdom,Pantheon Resources,Pantheon Resources,GB00B125SX82,GBP,PANR
16495,united kingdom,OPG Power,OPG Power Venture Plc,IM00B2R3RX72,GBP,OPG
16496,united kingdom,Breedon Group,Breedon Group PLC,JE00B2419D89,GBP,BREE
16497,united kingdom,Invesco Asia,Invesco Asia Trust,GB0004535307,GBP,IAT
16498,united kingdom,Billing Services,Billing Services Group,BMG110261044,GBP,B4S
16499,united kingdom,Richland Resources,Richland Resources Ltd,BMG7567C1064,GBP,RLDR
16500,united kingdom,Tri Star Resources,Tri Star Resources PLC,GB00BGDLPW84,GBP,TSTRE
16501,united kingdom,Mineral&Financial Investments,Mineral & Financial Investments Ltd,KYG6181G1055,GBP,MAFL
16502,united kingdom,Strategic Minerals,Strategic Minerals Plc,GB00B4W8PD74,GBP,SMLP
16503,united kingdom,Secure Property Development,Secure Property Development & Investment PLC,CY0102102213,GBP,SPDI
16504,united kingdom,Crystal Amber,Crystal Amber Fund Ltd,GG00B1Z2SL48,GBP,CRSL
16505,united kingdom,Metals Exploration,Metals Exploration Plc,GB00B0394F60,GBP,MTL
16506,united kingdom,Water Intelligence,Water Intelligence Plc,GB00BZ973D04,GBP,WATRI
16507,united kingdom,Brady,Brady,GB00B0188P35,GBP,BRDY
16508,united kingdom,Lok’N,Lok’N Store Group,GB0007276115,GBP,LOK
16509,united kingdom,Judges,Judges Scientific Plc,GB0032398678,GBP,JDG
